year,state,fairness_measure,demographic_category,demographic_group,value_type,value,coalesced_n
2009,LA,Predictive Parity,race,Asian,difference,-0.0157402752173994,486
2009,LA,Predictive Parity,race,Black,difference,0.06286178177879387,3335
2009,LA,Predictive Parity,sex,Female,difference,0.01512167816130312,7337
2009,LA,Predictive Parity,race,Hispanic,difference,0.01735836161387632,512
2009,LA,Predictive Parity,sex,Male,difference,NA,20135
2009,LA,Predictive Parity,race,White,difference,NA,23205
2009,MA,Predictive Parity,race,Asian,difference,-0.0108153225120251,4531
2009,MA,Predictive Parity,race,Black,difference,0.03153203712708826,1692
2009,MA,Predictive Parity,sex,Female,difference,0.00325547653508861,22246
2009,MA,Predictive Parity,race,Hispanic,difference,0.02111113830674541,1990
2009,MA,Predictive Parity,sex,Male,difference,NA,52562
2009,MA,Predictive Parity,race,White,difference,NA,66725
2009,MD,Predictive Parity,race,Asian,difference,-0.00516788629209186,4461
2009,MD,Predictive Parity,race,Black,difference,0.06784141440803544,12687
2009,MD,Predictive Parity,sex,Female,difference,0.01176060431895541,25937
2009,MD,Predictive Parity,race,Hispanic,difference,0.01415566007011263,2051
2009,MD,Predictive Parity,sex,Male,difference,NA,53917
2009,MD,Predictive Parity,race,White,difference,NA,60826
2009,ME,Predictive Parity,race,Asian,difference,0.00899464571565254,92
2009,ME,Predictive Parity,race,Black,difference,0.10971928339681196,30
2009,ME,Predictive Parity,sex,Female,difference,-0.00209765757330351,3601
2009,ME,Predictive Parity,race,Hispanic,difference,0.03194150561903418,90
2009,ME,Predictive Parity,sex,Male,difference,NA,8404
2009,ME,Predictive Parity,race,White,difference,NA,11815
2009,MI,Predictive Parity,race,Asian,difference,-0.01570550121628319,1633
2009,MI,Predictive Parity,race,Black,difference,0.07923800316436985,2246
2009,MI,Predictive Parity,sex,Female,difference,0.01217474970048983,16382
2009,MI,Predictive Parity,race,Hispanic,difference,0.00285090822020415,879
2009,MI,Predictive Parity,sex,Male,difference,NA,45502
2009,MI,Predictive Parity,race,White,difference,NA,57243
2009,MN,Predictive Parity,race,Asian,difference,0.00591241997195585,2631
2009,MN,Predictive Parity,race,Black,difference,0.03990042239215417,1257
2009,MN,Predictive Parity,sex,Female,difference,0.00611930524993746,24319
2009,MN,Predictive Parity,race,Hispanic,difference,0.01890612604491903,1062
2009,MN,Predictive Parity,sex,Male,difference,NA,63532
2009,MN,Predictive Parity,race,White,difference,NA,83110
2009,MO,Predictive Parity,race,Asian,difference,-0.01914359331017569,1239
2009,MO,Predictive Parity,race,Black,difference,0.07523359259243394,3150
2009,MO,Predictive Parity,sex,Female,difference,0.01341519116930392,19605
2009,MO,Predictive Parity,race,Hispanic,difference,0.00744391424309349,947
2009,MO,Predictive Parity,sex,Male,difference,NA,52251
2009,MO,Predictive Parity,race,White,difference,NA,66698
2009,MS,Predictive Parity,race,Asian,difference,-0.02716308337703198,133
2009,MS,Predictive Parity,race,Black,difference,0.04036565225515192,1392
2009,MS,Predictive Parity,sex,Female,difference,0.01299443968012173,2980
2009,MS,Predictive Parity,race,Hispanic,difference,0.04600764833028508,123
2009,MS,Predictive Parity,sex,Male,difference,NA,8186
2009,MS,Predictive Parity,race,White,difference,NA,9535
2009,MT,Predictive Parity,race,Asian,difference,-0.01495115954548475,62
2009,MT,Predictive Parity,race,Black,difference,-0.01495115954548475,30
2009,MT,Predictive Parity,sex,Female,difference,0.00425008925874049,3604
2009,MT,Predictive Parity,race,Hispanic,difference,-0.00866185136938412,159
2009,MT,Predictive Parity,sex,Male,difference,NA,11679
2009,MT,Predictive Parity,race,White,difference,NA,15049
2009,NC,Predictive Parity,race,Asian,difference,-0.00449477819018051,2355
2009,NC,Predictive Parity,race,Black,difference,0.05342316082818387,8237
2009,NC,Predictive Parity,sex,Female,difference,0.00998106567089193,26930
2009,NC,Predictive Parity,race,Hispanic,difference,0.01172232262963639,2452
2009,NC,Predictive Parity,sex,Male,difference,NA,68313
2009,NC,Predictive Parity,race,White,difference,NA,82339
2009,ND,Predictive Parity,race,Asian,difference,-0.00488297693214345,42
2009,ND,Predictive Parity,race,Black,difference,0.05067257862341209,18
2009,ND,Predictive Parity,sex,Female,difference,0.00172891789532973,1262
2009,ND,Predictive Parity,race,Hispanic,difference,-0.00488297693214345,45
2009,ND,Predictive Parity,sex,Male,difference,NA,4772
2009,ND,Predictive Parity,race,White,difference,NA,5939
2009,NE,Predictive Parity,race,Asian,difference,-0.00267328784653089,417
2009,NE,Predictive Parity,race,Black,difference,0.02918516321645291,386
2009,NE,Predictive Parity,sex,Female,difference,0.01023680081093104,5636
2009,NE,Predictive Parity,race,Hispanic,difference,0.01269278867660999,601
2009,NE,Predictive Parity,sex,Male,difference,NA,17011
2009,NE,Predictive Parity,race,White,difference,NA,21279
2009,NH,Predictive Parity,race,Asian,difference,-0.01070902016428516,343
2009,NH,Predictive Parity,race,Black,difference,0.01085733631959997,73
2009,NH,Predictive Parity,sex,Female,difference,-1.9764910376407e-4,4304
2009,NH,Predictive Parity,race,Hispanic,difference,0.00543809802364935,182
2009,NH,Predictive Parity,sex,Male,difference,NA,12028
2009,NH,Predictive Parity,race,White,difference,NA,15780
2009,NJ,Predictive Parity,race,Asian,difference,-0.01118584977321984,9827
2009,NJ,Predictive Parity,race,Black,difference,0.07740595166451487,5402
2009,NJ,Predictive Parity,sex,Female,difference,0.00560283412785218,29375
2009,NJ,Predictive Parity,race,Hispanic,difference,0.05824326554687825,6209
2009,NJ,Predictive Parity,sex,Male,difference,NA,77325
2009,NJ,Predictive Parity,race,White,difference,NA,85566
2009,NM,Predictive Parity,race,Asian,difference,-0.00853397744537344,301
2009,NM,Predictive Parity,race,Black,difference,0.01722891168960871,216
2009,NM,Predictive Parity,sex,Female,difference,-8.8725942876585e-4,4724
2009,NM,Predictive Parity,race,Hispanic,difference,0.01735332889323383,4242
2009,NM,Predictive Parity,sex,Male,difference,NA,11786
2009,NM,Predictive Parity,race,White,difference,NA,11793
2009,NV,Predictive Parity,race,Asian,difference,-0.00573097316907866,1755
2009,NV,Predictive Parity,race,Black,difference,0.03827360147682614,842
2009,NV,Predictive Parity,sex,Female,difference,-5.855925279005e-4,6948
2009,NV,Predictive Parity,race,Hispanic,difference,0.03328101569840153,2768
2009,NV,Predictive Parity,sex,Male,difference,NA,16944
2009,NV,Predictive Parity,race,White,difference,NA,18580
2009,NY,Predictive Parity,race,Asian,difference,-0.00573321558055595,6958
2009,NY,Predictive Parity,race,Black,difference,0.0697706186007373,5072
2009,NY,Predictive Parity,sex,Female,difference,0.00329050448418834,29094
2009,NY,Predictive Parity,race,Hispanic,difference,0.03190971377618597,4261
2009,NY,Predictive Parity,sex,Male,difference,NA,62459
2009,NY,Predictive Parity,race,White,difference,NA,75513
2009,OH,Predictive Parity,race,Asian,difference,-0.01621531500244644,1366
2009,OH,Predictive Parity,race,Black,difference,0.0656729234205993,3782
2009,OH,Predictive Parity,sex,Female,difference,0.01067006402130505,21696
2009,OH,Predictive Parity,race,Hispanic,difference,0.01824164375766841,953
2009,OH,Predictive Parity,sex,Male,difference,NA,53252
2009,OH,Predictive Parity,race,White,difference,NA,68998
2009,OK,Predictive Parity,race,Asian,difference,-0.0220254380434301,549
2009,OK,Predictive Parity,race,Black,difference,0.02311926571205614,1067
2009,OK,Predictive Parity,sex,Female,difference,0.00924454300344218,6774
2009,OK,Predictive Parity,race,Hispanic,difference,0.01201625392175913,810
2009,OK,Predictive Parity,sex,Male,difference,NA,18656
2009,OK,Predictive Parity,race,White,difference,NA,23063
2009,OR,Predictive Parity,race,Asian,difference,-0.01082223424803998,2030
2009,OR,Predictive Parity,race,Black,difference,0.01843781785006952,382
2009,OR,Predictive Parity,sex,Female,difference,8.8536142334015e-4,13715
2009,OR,Predictive Parity,race,Hispanic,difference,0.02147676761277912,1411
2009,OR,Predictive Parity,sex,Male,difference,NA,34225
2009,OR,Predictive Parity,race,White,difference,NA,44258
2009,PA,Predictive Parity,race,Asian,difference,-0.00620235413426646,3677
2009,PA,Predictive Parity,race,Black,difference,0.05262266334541023,4139
2009,PA,Predictive Parity,sex,Female,difference,0.00351061167921504,30595
2009,PA,Predictive Parity,race,Hispanic,difference,0.03090754510712695,2452
2009,PA,Predictive Parity,sex,Male,difference,NA,81515
2009,PA,Predictive Parity,race,White,difference,NA,102045
2009,RI,Predictive Parity,race,Asian,difference,-0.00840497355688083,200
2009,RI,Predictive Parity,race,Black,difference,0.05186384364742024,186
2009,RI,Predictive Parity,sex,Female,difference,0.00434515391717028,2873
2009,RI,Predictive Parity,race,Hispanic,difference,0.05518581235097824,369
2009,RI,Predictive Parity,sex,Male,difference,NA,6749
2009,RI,Predictive Parity,race,White,difference,NA,8887
2009,SC,Predictive Parity,race,Asian,difference,-0.01483046536766706,566
2009,SC,Predictive Parity,race,Black,difference,0.04531046179094179,3571
2009,SC,Predictive Parity,sex,Female,difference,0.01188428230363701,11197
2009,SC,Predictive Parity,race,Hispanic,difference,7.6100709504897e-4,662
2009,SC,Predictive Parity,sex,Male,difference,NA,28781
2009,SC,Predictive Parity,race,White,difference,NA,35255
2009,SD,Predictive Parity,race,Asian,difference,0.02160481958597705,60
2009,SD,Predictive Parity,race,Black,difference,-0.01172851374735627,40
2009,SD,Predictive Parity,sex,Female,difference,0.00324263061546341,2425
2009,SD,Predictive Parity,race,Hispanic,difference,0.00787932938989862,102
2009,SD,Predictive Parity,sex,Male,difference,NA,8132
2009,SD,Predictive Parity,race,White,difference,NA,10402
2009,TN,Predictive Parity,race,Asian,difference,-0.01558369898589956,823
2009,TN,Predictive Parity,race,Black,difference,0.04245652846890119,3405
2009,TN,Predictive Parity,sex,Female,difference,0.01192501620387295,15304
2009,TN,Predictive Parity,race,Hispanic,difference,0.0100906918289995,846
2009,TN,Predictive Parity,sex,Male,difference,NA,40180
2009,TN,Predictive Parity,race,White,difference,NA,50551
2009,TX,Predictive Parity,race,Asian,difference,-0.00864558772794462,11045
2009,TX,Predictive Parity,race,Black,difference,0.04991698117867137,9324
2009,TX,Predictive Parity,sex,Female,difference,0.00510531144449486,46854
2009,TX,Predictive Parity,race,Hispanic,difference,0.01675346648691489,25742
2009,TX,Predictive Parity,sex,Male,difference,NA,128237
2009,TX,Predictive Parity,race,White,difference,NA,129382
2009,U.S.,Predictive Parity,race,Asian,difference,-0.01021155799979055,153813
2009,U.S.,Predictive Parity,race,Black,difference,0.05651966168375267,133423
2009,U.S.,Predictive Parity,sex,Female,difference,0.00629743018228775,762092
2009,U.S.,Predictive Parity,race,Hispanic,difference,0.01918747314646263,159219
2009,U.S.,Predictive Parity,sex,Male,difference,NA,1991260
2009,U.S.,Predictive Parity,race,White,difference,NA,2312843
2009,UT,Predictive Parity,race,Asian,difference,-0.00330069362363482,761
2009,UT,Predictive Parity,race,Black,difference,0.00627517239811706,188
2009,UT,Predictive Parity,sex,Female,difference,0.00387564871690897,8589
2009,UT,Predictive Parity,race,Hispanic,difference,0.02881572432565024,1818
2009,UT,Predictive Parity,sex,Male,difference,NA,33402
2009,UT,Predictive Parity,race,White,difference,NA,39314
2009,VA,Predictive Parity,race,Asian,difference,-0.00903274737836265,6673
2009,VA,Predictive Parity,race,Black,difference,0.04374098048855583,9366
2009,VA,Predictive Parity,sex,Female,difference,0.00618622687942392,29496
2009,VA,Predictive Parity,race,Hispanic,difference,0.01105510912867309,3415
2009,VA,Predictive Parity,sex,Male,difference,NA,75744
2009,VA,Predictive Parity,race,White,difference,NA,86000
2009,VT,Predictive Parity,race,Asian,difference,-0.01345943979628956,56
2009,VT,Predictive Parity,race,Black,difference,0.03415960782275806,21
2009,VT,Predictive Parity,sex,Female,difference,-0.00199920799758747,1586
2009,VT,Predictive Parity,race,Hispanic,difference,-0.01345943979628956,37
2009,VT,Predictive Parity,sex,Male,difference,NA,4006
2009,VT,Predictive Parity,race,White,difference,NA,5498
2009,WA,Predictive Parity,race,Asian,difference,-0.00559009066768494,6634
2009,WA,Predictive Parity,race,Black,difference,0.03176339596225631,1584
2009,WA,Predictive Parity,sex,Female,difference,5.3483926186759234e-5,23892
2009,WA,Predictive Parity,race,Hispanic,difference,0.0098351889427714,2958
2009,WA,Predictive Parity,sex,Male,difference,NA,68306
2009,WA,Predictive Parity,race,White,difference,NA,81253
2009,WI,Predictive Parity,race,Asian,difference,-0.00918553685479159,1095
2009,WI,Predictive Parity,race,Black,difference,0.0647819496832026,1071
2009,WI,Predictive Parity,sex,Female,difference,0.00812101053235007,15059
2009,WI,Predictive Parity,race,Hispanic,difference,0.02168204305388421,1225
2009,WI,Predictive Parity,sex,Male,difference,NA,48050
2009,WI,Predictive Parity,race,White,difference,NA,59832
2009,WV,Predictive Parity,race,Asian,difference,0.00603747642299352,68
2009,WV,Predictive Parity,race,Black,difference,0.05225596381795151,119
2009,WV,Predictive Parity,sex,Female,difference,0.01006504585008905,1733
2009,WV,Predictive Parity,race,Hispanic,difference,-0.02337428828288882,66
2009,WV,Predictive Parity,sex,Male,difference,NA,5168
2009,WV,Predictive Parity,race,White,difference,NA,6674
2009,WY,Predictive Parity,race,Asian,difference,-0.02131590166264033,44
2009,WY,Predictive Parity,race,Black,difference,0.02413864379190512,22
2009,WY,Predictive Parity,sex,Female,difference,0.00996210663156997,1495
2009,WY,Predictive Parity,race,Hispanic,difference,0.00672148151492976,214
2009,WY,Predictive Parity,sex,Male,difference,NA,5804
2009,WY,Predictive Parity,race,White,difference,NA,7037
2009,AK,Statistical Parity,race,Asian,difference,0.08306118296818188,950
2009,AK,Statistical Parity,race,Black,difference,0.09303470030339411,512
2009,AK,Statistical Parity,sex,Female,difference,0.03112560586506796,7078
2009,AK,Statistical Parity,race,Hispanic,difference,0.00731152122059675,1409
2009,AK,Statistical Parity,sex,Male,difference,NA,20137
2009,AK,Statistical Parity,race,White,difference,NA,24395
2009,AL,Statistical Parity,race,Asian,difference,0.01226375033367388,1738
2009,AL,Statistical Parity,race,Black,difference,0.19637048250896172,22189
2009,AL,Statistical Parity,sex,Female,difference,0.07766181871279842,44053
2009,AL,Statistical Parity,race,Hispanic,difference,0.06566711793056956,1803
2009,AL,Statistical Parity,sex,Male,difference,NA,109541
2009,AL,Statistical Parity,race,White,difference,NA,128376
2009,AR,Statistical Parity,race,Asian,difference,0.03835570043605263,1142
2009,AR,Statistical Parity,race,Black,difference,0.18105013798992553,6515
2009,AR,Statistical Parity,sex,Female,difference,0.06881019966784463,23940
2009,AR,Statistical Parity,race,Hispanic,difference,0.09528424734608054,2816
2009,AR,Statistical Parity,sex,Male,difference,NA,65622
2009,AR,Statistical Parity,race,White,difference,NA,79321
2009,AZ,Statistical Parity,race,Asian,difference,0.02590690879203761,7533
2009,AZ,Statistical Parity,race,Black,difference,0.0902085270316786,4522
2009,AZ,Statistical Parity,sex,Female,difference,0.02902948697375018,64436
2009,AZ,Statistical Parity,race,Hispanic,difference,0.08383788712841189,27246
2009,AZ,Statistical Parity,sex,Male,difference,NA,154874
2009,AZ,Statistical Parity,race,White,difference,NA,180828
2009,CA,Statistical Parity,race,Asian,difference,0.00263849105263369,198632
2009,CA,Statistical Parity,race,Black,difference,0.14744887700546683,31241
2009,CA,Statistical Parity,sex,Female,difference,0.03727164184396225,302532
2009,CA,Statistical Parity,race,Hispanic,difference,0.0752574807344556,171210
2009,CA,Statistical Parity,sex,Male,difference,NA,797263
2009,CA,Statistical Parity,race,White,difference,NA,703230
2009,CO,Statistical Parity,race,Asian,difference,0.01614925658488408,6770
2009,CO,Statistical Parity,race,Black,difference,0.07463485739294051,4091
2009,CO,Statistical Parity,sex,Female,difference,0.02528518726184758,70125
2009,CO,Statistical Parity,race,Hispanic,difference,0.082884348228222,16168
2009,CO,Statistical Parity,sex,Male,difference,NA,181865
2009,CO,Statistical Parity,race,White,difference,NA,225861
2009,CT,Statistical Parity,race,Asian,difference,0.02875144524544304,5061
2009,CT,Statistical Parity,race,Black,difference,0.17706332318810947,5514
2009,CT,Statistical Parity,sex,Female,difference,0.03076344628547311,39212
2009,CT,Statistical Parity,race,Hispanic,difference,0.1339225247000395,5762
2009,CT,Statistical Parity,sex,Male,difference,NA,89084
2009,CT,Statistical Parity,race,White,difference,NA,112443
2009,DC,Statistical Parity,race,Asian,difference,0.02066804863043259,975
2009,DC,Statistical Parity,race,Black,difference,0.16217058821005115,5340
2009,DC,Statistical Parity,sex,Female,difference,0.00927315734170031,8518
2009,DC,Statistical Parity,race,Hispanic,difference,0.05900478002855125,759
2009,DC,Statistical Parity,sex,Male,difference,NA,11958
2009,DC,Statistical Parity,race,White,difference,NA,13536
2009,DE,Statistical Parity,race,Asian,difference,0.00572049403027852,1232
2009,DE,Statistical Parity,race,Black,difference,0.1560613544863121,4311
2009,DE,Statistical Parity,sex,Female,difference,0.04862339770136015,11716
2009,DE,Statistical Parity,race,Hispanic,difference,0.07576686021274326,832
2009,DE,Statistical Parity,sex,Male,difference,NA,25228
2009,DE,Statistical Parity,race,White,difference,NA,30821
2009,FL,Statistical Parity,race,Asian,difference,0.05867623561130852,11079
2009,FL,Statistical Parity,race,Black,difference,0.15184771780806083,33590
2009,FL,Statistical Parity,sex,Female,difference,0.0491308313359009,130392
2009,FL,Statistical Parity,race,Hispanic,difference,0.08271249473553499,53187
2009,FL,Statistical Parity,sex,Male,difference,NA,285900
2009,FL,Statistical Parity,race,White,difference,NA,320359
2009,GA,Statistical Parity,race,Asian,difference,0.02045056135123724,12349
2009,GA,Statistical Parity,race,Black,difference,0.16409954241658886,51315
2009,GA,Statistical Parity,sex,Female,difference,0.05531414719381988,92378
2009,GA,Statistical Parity,race,Hispanic,difference,0.08198941710016616,9021
2009,GA,Statistical Parity,sex,Male,difference,NA,203780
2009,GA,Statistical Parity,race,White,difference,NA,224781
2009,HI,Statistical Parity,race,Asian,difference,-0.06100554505833322,19613
2009,HI,Statistical Parity,race,Black,difference,-0.00223856845526004,419
2009,HI,Statistical Parity,sex,Female,difference,0.03508833248601928,9097
2009,HI,Statistical Parity,race,Hispanic,difference,0.03584374896744791,670
2009,HI,Statistical Parity,sex,Male,difference,NA,27848
2009,HI,Statistical Parity,race,White,difference,NA,16326
2009,IA,Statistical Parity,race,Asian,difference,0.0303182864226138,1711
2009,IA,Statistical Parity,race,Black,difference,0.17503835040022842,1151
2009,IA,Statistical Parity,sex,Female,difference,0.05259251141048438,31948
2009,IA,Statistical Parity,race,Hispanic,difference,0.11720067988978145,2283
2009,IA,Statistical Parity,sex,Male,difference,NA,93731
2009,IA,Statistical Parity,race,White,difference,NA,120798
2009,ID,Statistical Parity,race,Asian,difference,0.01347949127191161,750
2009,ID,Statistical Parity,race,Black,difference,0.15288322120513054,234
2009,ID,Statistical Parity,sex,Female,difference,0.03738983152179431,16952
2009,ID,Statistical Parity,race,Hispanic,difference,0.10972701926056784,2993
2009,ID,Statistical Parity,sex,Male,difference,NA,56642
2009,ID,Statistical Parity,race,White,difference,NA,69780
2009,IL,Statistical Parity,race,Asian,difference,0.02439993241076055,29709
2009,IL,Statistical Parity,race,Black,difference,0.20954897917751647,27422
2009,IL,Statistical Parity,sex,Female,difference,0.04976208045843111,131614
2009,IL,Statistical Parity,race,Hispanic,difference,0.1603482092602987,30824
2009,IL,Statistical Parity,sex,Male,difference,NA,369793
2009,IL,Statistical Parity,race,White,difference,NA,414435
2009,IN,Statistical Parity,race,Asian,difference,-0.00765635365097472,3885
2009,IN,Statistical Parity,race,Black,difference,0.174084164504844,8422
2009,IN,Statistical Parity,sex,Female,difference,0.05093983832364035,62981
2009,IN,Statistical Parity,race,Hispanic,difference,0.09960515182783192,5881
2009,IN,Statistical Parity,sex,Male,difference,NA,188315
2009,IN,Statistical Parity,race,White,difference,NA,233929
2009,KS,Statistical Parity,race,Asian,difference,0.02080100192859713,2551
2009,KS,Statistical Parity,race,Black,difference,0.1608912685909083,2666
2009,KS,Statistical Parity,sex,Female,difference,0.04758176627596666,25863
2009,KS,Statistical Parity,race,Hispanic,difference,0.10464696910486047,3847
2009,KS,Statistical Parity,sex,Male,difference,NA,76854
2009,KS,Statistical Parity,race,White,difference,NA,94038
2009,KY,Statistical Parity,race,Asian,difference,-0.03048540630262131,1735
2009,KY,Statistical Parity,race,Black,difference,0.149880998756031,5197
2009,KY,Statistical Parity,sex,Female,difference,0.05441135085467485,40065
2009,KY,Statistical Parity,race,Hispanic,difference,0.01388316112753929,1715
2009,KY,Statistical Parity,sex,Male,difference,NA,106769
2009,KY,Statistical Parity,race,White,difference,NA,138789
2009,LA,Statistical Parity,race,Asian,difference,0.05139326804645372,2062
2009,LA,Statistical Parity,race,Black,difference,0.2319038966383059,23117
2009,LA,Statistical Parity,sex,Female,difference,0.08303065934940901,37076
2009,LA,Statistical Parity,race,Hispanic,difference,0.09391078830139989,2472
2009,LA,Statistical Parity,sex,Male,difference,NA,95346
2009,LA,Statistical Parity,race,White,difference,NA,105116
2009,MA,Statistical Parity,race,Asian,difference,0.00361653665889905,15916
2009,MA,Statistical Parity,race,Black,difference,0.17881216097278685,6715
2009,MA,Statistical Parity,sex,Female,difference,0.02566372468658551,83249
2009,MA,Statistical Parity,race,Hispanic,difference,0.12026329449636596,7134
2009,MA,Statistical Parity,sex,Male,difference,NA,197064
2009,MA,Statistical Parity,race,White,difference,NA,251696
2009,MD,Statistical Parity,race,Asian,difference,0.00675796660620542,14757
2009,MD,Statistical Parity,race,Black,difference,0.14912371081597542,38828
2009,MD,Statistical Parity,sex,Female,difference,0.04482708549138592,72153
2009,MD,Statistical Parity,race,Hispanic,difference,0.09718176246294707,6236
2009,MD,Statistical Parity,sex,Male,difference,NA,147116
2009,MD,Statistical Parity,race,White,difference,NA,160618
2009,ME,Statistical Parity,race,Asian,difference,0.05347629338813153,373
2009,ME,Statistical Parity,race,Black,difference,0.12181394824264025,165
2009,ME,Statistical Parity,sex,Female,difference,0.02048603259782755,16323
2009,ME,Statistical Parity,race,Hispanic,difference,0.02215529371270141,368
2009,ME,Statistical Parity,sex,Male,difference,NA,37933
2009,ME,Statistical Parity,race,White,difference,NA,53586
2009,MI,Statistical Parity,race,Asian,difference,-9.781078172215183e-4,7873
2009,MI,Statistical Parity,race,Black,difference,0.21066418563013223,12412
2009,MI,Statistical Parity,sex,Female,difference,0.03877971023951798,74504
2009,MI,Statistical Parity,race,Hispanic,difference,0.08342133042843936,4428
2009,MI,Statistical Parity,sex,Male,difference,NA,201798
2009,MI,Statistical Parity,race,White,difference,NA,252260
2009,MN,Statistical Parity,race,Asian,difference,0.04603734288409944,7192
2009,MN,Statistical Parity,race,Black,difference,0.14073459896629348,3484
2009,MN,Statistical Parity,sex,Female,difference,0.02719878416544618,61961
2009,MN,Statistical Parity,race,Hispanic,difference,0.09606238398963952,2985
2009,MN,Statistical Parity,sex,Male,difference,NA,157956
2009,MN,Statistical Parity,race,White,difference,NA,206894
2009,MO,Statistical Parity,race,Asian,difference,0.01271049962905535,4016
2009,MO,Statistical Parity,race,Black,difference,0.17861515744958245,10900
2009,MO,Statistical Parity,sex,Female,difference,0.04968157385487948,63615
2009,MO,Statistical Parity,race,Hispanic,difference,0.06587702092971948,3231
2009,MO,Statistical Parity,sex,Male,difference,NA,175213
2009,MO,Statistical Parity,race,White,difference,NA,221551
2009,MS,Statistical Parity,race,Asian,difference,0.08259352997007985,921
2009,MS,Statistical Parity,race,Black,difference,0.22411762177490355,14636
2009,MS,Statistical Parity,sex,Female,difference,0.09043476259042273,21471
2009,MS,Statistical Parity,race,Hispanic,difference,0.07387223620018446,685
2009,MS,Statistical Parity,sex,Male,difference,NA,54745
2009,MS,Statistical Parity,race,White,difference,NA,60199
2009,MT,Statistical Parity,race,Asian,difference,-0.00230502974529656,182
2009,MT,Statistical Parity,race,Black,difference,-0.04983269558038905,67
2009,MT,Statistical Parity,sex,Female,difference,0.03209769025089282,10222
2009,MT,Statistical Parity,race,Hispanic,difference,0.05539268483878978,490
2009,MT,Statistical Parity,sex,Male,difference,NA,31791
2009,MT,Statistical Parity,race,White,difference,NA,41336
2009,NC,Statistical Parity,race,Asian,difference,9.48401891593842e-4,9766
2009,NC,Statistical Parity,race,Black,difference,0.1790221861838699,36888
2009,NC,Statistical Parity,sex,Female,difference,0.05389671724638067,102215
2009,NC,Statistical Parity,race,Hispanic,difference,0.08457621030622975,8947
2009,NC,Statistical Parity,sex,Male,difference,NA,243083
2009,NC,Statistical Parity,race,White,difference,NA,290732
2009,ND,Statistical Parity,race,Asian,difference,0.01434514596376124,138
2009,ND,Statistical Parity,race,Black,difference,0.11540897575099528,84
2009,ND,Statistical Parity,sex,Female,difference,0.04767472036955333,4703
2009,ND,Statistical Parity,race,Hispanic,difference,0.07327414429032109,172
2009,ND,Statistical Parity,sex,Male,difference,NA,16710
2009,ND,Statistical Parity,race,White,difference,NA,21043
2009,NE,Statistical Parity,race,Asian,difference,0.00262804050250775,1093
2009,NE,Statistical Parity,race,Black,difference,0.1627033088913168,1256
2009,NE,Statistical Parity,sex,Female,difference,0.05327773800883484,17177
2009,NE,Statistical Parity,race,Hispanic,difference,0.11976981394841212,2364
2009,NE,Statistical Parity,sex,Male,difference,NA,52747
2009,NE,Statistical Parity,race,White,difference,NA,65411
2009,NH,Statistical Parity,race,Asian,difference,-0.03011697516846201,1150
2009,NH,Statistical Parity,race,Black,difference,0.07268392403562085,263
2009,NH,Statistical Parity,sex,Female,difference,0.04035463927575666,15849
2009,NH,Statistical Parity,race,Hispanic,difference,0.05700428952639846,594
2009,NH,Statistical Parity,sex,Male,difference,NA,41546
2009,NH,Statistical Parity,race,White,difference,NA,55700
2009,NJ,Statistical Parity,race,Asian,difference,0.01246765860033483,30627
2009,NJ,Statistical Parity,race,Black,difference,0.16298056243614767,18973
2009,NJ,Statistical Parity,sex,Female,difference,0.04034519419538729,86803
2009,NJ,Statistical Parity,race,Hispanic,difference,0.10876536019569771,19181
2009,NJ,Statistical Parity,sex,Male,difference,NA,217238
2009,NJ,Statistical Parity,race,White,difference,NA,236922
2009,NM,Statistical Parity,race,Asian,difference,0.03250614899955573,1125
2009,NM,Statistical Parity,race,Black,difference,0.13155086591377796,933
2009,NM,Statistical Parity,sex,Female,difference,0.03883350646158834,19546
2009,NM,Statistical Parity,race,Hispanic,difference,0.10766211797637935,19903
2009,NM,Statistical Parity,sex,Male,difference,NA,44315
2009,NM,Statistical Parity,race,White,difference,NA,42127
2009,NV,Statistical Parity,race,Asian,difference,0.04705361147959752,7175
2009,NV,Statistical Parity,race,Black,difference,0.07767555322935371,3326
2009,NV,Statistical Parity,sex,Female,difference,0.02582326826835379,24730
2009,NV,Statistical Parity,race,Hispanic,difference,0.03903386010266729,10733
2009,NV,Statistical Parity,sex,Male,difference,NA,57618
2009,NV,Statistical Parity,race,White,difference,NA,61377
2009,NY,Statistical Parity,race,Asian,difference,0.02288664778232707,24547
2009,NY,Statistical Parity,race,Black,difference,0.18594004879684944,24640
2009,NY,Statistical Parity,sex,Female,difference,0.02492995515398277,113210
2009,NY,Statistical Parity,race,Hispanic,difference,0.12744263744504258,16594
2009,NY,Statistical Parity,sex,Male,difference,NA,236353
2009,NY,Statistical Parity,race,White,difference,NA,285371
2009,OH,Statistical Parity,race,Asian,difference,-0.02590199034108598,7396
2009,OH,Statistical Parity,race,Black,difference,0.18362238186985336,17209
2009,OH,Statistical Parity,sex,Female,difference,0.04651500803923336,101451
2009,OH,Statistical Parity,race,Hispanic,difference,0.06888398977229915,4526
2009,OH,Statistical Parity,sex,Male,difference,NA,270475
2009,OH,Statistical Parity,race,White,difference,NA,344347
2009,OK,Statistical Parity,race,Asian,difference,0.02574787224480967,2477
2009,OK,Statistical Parity,race,Black,difference,0.16693163192335936,4827
2009,OK,Statistical Parity,sex,Female,difference,0.05334931940543919,30597
2009,OK,Statistical Parity,race,Hispanic,difference,0.10727419866644272,3945
